Tree ID,Species,Planting Date,lon,lat
29217,Olea europaea 'Majestic Beauty',8/3/02,-122.40998345300,37.71319604590
29219,Olea europaea 'Majestic Beauty',8/3/02,-122.40998345300,37.71319604590
30771,Magnolia grandiflora 'Majestic Beauty',8/3/02,-122.40864474600,37.71368982220
31330,Celtis sinensis,8/3/02,-122.40183932300,37.71528391730
34191,Malus 'Winter Banana',8/3/02,-122.40624892600,37.71533008940
34711,Rhaphiolepis 'Majestic Beauty',8/3/02,-122.40067545600,37.71644896920
34712,Ceratonia siliqua,8/3/02,-122.39786297400,37.71225217410
35442,Schinus molle,8/3/02,-122.40128938900,37.71660304560
35457,Malus 'Gordon',8/3/02,-122.40624892600,37.71533008940
35776,Magnolia grandiflora 'Majestic Beauty',8/3/02,-122.41025780400,37.71564066310
35883,Lyonothamnus floribundus,8/3/02,-122.40736117300,37.71704275560
36094,Leptospermum laevigatum,8/3/02,-122.40323193400,37.71449931460
36119,Olea europaea 'Majestic Beauty',8/3/02,-122.41197041900,37.70915524440
36347,Olea europaea 'Majestic Beauty',8/3/02,-122.40998345300,37.71319604590
36349,Pittosporum crassifolium,8/3/02,-122.40289652200,37.71458464860
36537,Olea europaea 'Majestic Beauty',8/3/02,-122.41197041900,37.70915524440
36567,Tibochina urvilleana,8/3/02,-122.40998345300,37.71319604590
36789,Olea europaea 'Majestic Beauty',8/3/02,-122.40998345300,37.71319604590
36802,Pittosporum crassifolium,8/3/02,-122.40300911600,37.71786765520
36975,Cupressus sempervirens,8/3/02,-122.40211429000,37.72002116450
36978,Arbutus 'Marina',8/3/02,-122.40927880400,37.71353967590
36997,Olea europaea 'Majestic Beauty',8/3/02,-122.41197041900,37.70915524440
36998,Olea europaea 'Majestic Beauty',8/3/02,-122.41197041900,37.70915524440
36999,Olea europaea 'Majestic Beauty',8/3/02,-122.41197041900,37.70915524440
37223,Olea europaea 'Majestic Beauty',8/3/02,-122.41197041900,37.70915524440
37224,Malus 'Beverly Hills',8/3/02,-122.40624892600,37.71533008940
37228,Olea europaea 'Majestic Beauty',8/3/02,-122.40998345300,37.71319604590
37467,Olea europaea 'Majestic Beauty',8/3/02,-122.40998345300,37.71319604590
38202,Prunus cerasifera 'Krauter Vesuvius',8/3/02,-122.40196139900,37.71747535380
38463,Melaleuca nesophila,8/3/02,-122.40313848600,37.71502430550
38731,Eriobotrya deflexa 'Coppertone',8/3/02,-122.40165443100,37.71622022580
38733,Malus 'Yellow Delicious',8/3/02,-122.40624892600,37.71533008940
38735,Malus 'Gordon',8/3/02,-122.40624892600,37.71533008940
38990,Malus 'Gala',8/3/02,-122.40624892600,37.71533008940
38991,Feijoa sellowiana,8/3/02,-122.40624892600,37.71533008940
38997,Rhaphiolepis 'Majestic Beauty',8/3/02,-122.40165443100,37.71622022580
12709,Populus nigra 'Italica',8/10/02,-122.37686245200,37.73387277720
12710,Melaleuca quinquenervia,8/10/02,-122.37686245200,37.73387277720
13215,Olea europaea,8/10/02,-122.38235973200,37.73012760630
13218,Populus nigra 'Italica',8/10/02,-122.37686245200,37.73387277720
13223,Olea europaea,8/10/02,-122.38307547200,37.73050030960
13226,Lyonothamnus floribundus,8/10/02,-122.37686245200,37.73387277720
13695,Melaleuca quinquenervia,8/10/02,-122.42985274500,37.65262863420
13710,Populus nigra 'Italica',8/10/02,-122.37686245200,37.73387277720
13997,Olea europaea,8/10/02,-122.38235973200,37.73012760630
13998,Crataegus phaenopyrum,8/10/02,-122.42985274500,37.65262863420
14478,Acacia baileyana,8/10/02,-122.42985274500,37.65262863420
14808,Geijera parviflora,8/10/02,-122.37686245200,37.73387277720
14825,Acacia baileyana,8/10/02,-122.42985274500,37.65262863420
14871,Geijera parviflora,8/10/02,-122.37686245200,37.73387277720
15701,Melaleuca quinquenervia,8/10/02,-122.37686245200,37.73387277720
15702,Olea europaea 'Wilsoni',8/10/02,-122.38307547200,37.73050030960
15703,Melaleuca quinquenervia,8/10/02,-122.37686245200,37.73387277720
16006,Lyonothamnus floribundus,8/10/02,-122.37686245200,37.73387277720
16008,Olea europaea,8/10/02,-122.38307547200,37.73050030960
16404,Olea europaea 'Wilsoni',8/10/02,-122.38307547200,37.73050030960
16405,Olea europaea 'Wilsoni',8/10/02,-122.38307547200,37.73050030960
16411,Lyonothamnus floribundus,8/10/02,-122.37686245200,37.73387277720
16805,Geijera parviflora,8/10/02,-122.37686245200,37.73387277720
16815,Geijera parviflora,8/10/02,-122.37686245200,37.73387277720
17199,Melaleuca quinquenervia,8/10/02,-122.42985274500,37.65262863420
17203,Populus nigra 'Italica',8/10/02,-122.37686245200,37.73387277720
17599,Acacia baileyana,8/10/02,-122.38307547200,37.73050030960
17965,Melaleuca quinquenervia,8/10/02,-122.37686245200,37.73387277720
27188,Melaleuca quinquenervia,8/10/02,-122.37686245200,37.73387277720
29214,Acacia baileyana,8/10/02,-122.38307547200,37.73050030960
29215,Olea europaea 'Wilsoni',8/10/02,-122.38307547200,37.73050030960
30709,Melaleuca quinquenervia,8/10/02,-122.37686245200,37.73387277720
32168,Olea europaea 'Wilsoni',8/10/02,-122.38307547200,37.73050030960
34707,Olea europaea 'Wilsoni',8/10/02,-122.38307547200,37.73050030960
35449,Feijoa sellowiana,8/10/02,-122.38235973200,37.73012760630
35450,Olea europaea,8/10/02,-122.38235973200,37.73012760630
35879,Prunus cerasifera (other),8/10/02,-122.38235973200,37.73012760630
36110,Olea europaea,8/10/02,-122.38235973200,37.73012760630
36111,Populus nigra 'Italica',8/10/02,-122.37686245200,37.73387277720
36557,Olea europaea,8/10/02,-122.38307547200,37.73050030960
36558,Schinus molle,8/10/02,-122.38307547200,37.73050030960
37241,Olea europaea,8/10/02,-122.38307547200,37.73050030960
37959,Leptospermum laevigatum,8/10/02,-122.42985274500,37.65262863420
38994,Melaleuca quinquenervia,8/10/02,-122.37686245200,37.73387277720
38995,Melaleuca quinquenervia,8/10/02,-122.37686245200,37.73387277720
14148,Koelreuteria paniculata,8/16/02,-122.41000772700,37.76032984160
14566,Koelreuteria paniculata,8/16/02,-122.41012682000,37.76041532940
15711,Koelreuteria paniculata,8/16/02,-122.41000772700,37.76032984160
28705,Koelreuteria paniculata,8/16/02,-122.41000772700,37.76032984160
34189,Pittosporum undulatum,8/16/02,-122.41056240100,37.76041754620
36147,Koelreuteria paniculata,8/16/02,-122.41000772700,37.76032984160
36605,Koelreuteria paniculata,8/16/02,-122.40998046600,37.76002405960
12840,Pittosporum tobira,8/17/02,-122.38752317200,37.71783806750
12841,Pittosporum tobira,8/17/02,-122.38752317200,37.71783806750
13553,Leptospermum scoparium 'Snow White',8/17/02,-122.38752317200,37.71783806750
13554,Pittosporum tobira,8/17/02,-122.38752317200,37.71783806750
13555,Pittosporum tobira,8/17/02,-122.38752317200,37.71783806750
14074,Prunus cerasifera 'Krauter Vesuvius',8/17/02,-122.38752317200,37.71783806750
14075,Washingtonia robusta,8/17/02,-122.38752317200,37.71783806750
14435,Pittosporum tobira,8/17/02,-122.38752317200,37.71783806750
14480,Leptospermum scoparium 'Snow White',8/17/02,-122.38752317200,37.71783806750
15246,Pittosporum undulatum,8/17/02,-122.38752317200,37.71783806750
15250,Leptospermum scoparium 'Ruby Glow',8/17/02,-122.38752317200,37.71783806750
15687,Pittosporum tobira,8/17/02,-122.38752317200,37.71783806750
16401,Magnolia grandiflora 'Majestic Beauty',8/17/02,-122.38752317200,37.71783806750
16402,Magnolia grandiflora 'Majestic Beauty',8/17/02,-122.38752317200,37.71783806750
16790,Pittosporum undulatum,8/17/02,-122.38752317200,37.71783806750
17218,Pittosporum tobira,8/17/02,-122.38752317200,37.71783806750
28709,Washingtonia robusta,8/17/02,-122.38752317200,37.71783806750
28710,Washingtonia robusta,8/17/02,-122.38752317200,37.71783806750
28711,Washingtonia robusta,8/17/02,-122.38752317200,37.71783806750
30710,Pittosporum tobira,8/17/02,-122.38752317200,37.71783806750
35429,Pittosporum tobira,8/17/02,-122.38752317200,37.71783806750
37960,Pittosporum tobira,8/17/02,-122.38752317200,37.71783806750
37961,Pittosporum tobira,8/17/02,-122.38752317200,37.71783806750
9627,Crataegus phaenopyrum,9/7/02,-122.39046850700,37.72824882810
12656,Prunus serrulata 'Kwanzan',9/7/02,-122.39407270200,37.73455883670
12706,Ulmus parvifolia,9/7/02,-122.39425963300,37.72825795530
12808,Crataegus phaenopyrum,9/7/02,-122.39046850700,37.72824882810
13160,Quercus agrifolia,9/7/02,-122.39492973400,37.73634132720
13227,Prunus serrulata 'Mt. Fuji',9/7/02,-122.39371073500,37.72701797730
13561,Pittosporum crassifolium,9/7/02,-122.39378825500,37.73435498200
13697,Prunus serrulata 'Kwanzan',9/7/02,-122.40148494800,37.72675073480
13972,Prunus serrulata 'Kwanzan',9/7/02,-122.40159517100,37.72679695720
13982,Ulmus parvifolia,9/7/02,-122.39425963300,37.72825795530
13992,Callistemon viminalis,9/7/02,-122.39371073500,37.72701797730
13994,Magnolia grandiflora 'Little Gem',9/7/02,-122.39371073500,37.72701797730
13995,Callistemon viminalis,9/7/02,-122.39371073500,37.72701797730
14060,Ulmus parvifolia,9/7/02,-122.39425963300,37.72825795530
14070,Callistemon 'Violaceus',9/7/02,-122.39371073500,37.72701797730
14410,Pittosporum crassifolium,9/7/02,-122.39378825500,37.73435498200
14828,Callistemon 'Violaceus',9/7/02,-122.39371073500,37.72701797730
14874,Ceanothus 'Ray Hartman',9/7/02,-122.39371073500,37.72701797730
14889,Quercus agrifolia,9/7/02,-122.39492973400,37.73634132720
15227,Tristania laurina 'Elegant',9/7/02,-122.39167978300,37.73344000730
15239,Ulmus parvifolia,9/7/02,-122.39425963300,37.72825795530
15283,Sequoia sempervirens 'Los Altos',9/7/02,-122.40046093500,37.73943712280
15284,Populus nigra 'Italica',9/7/02,-122.40046093500,37.73943712280
15285,Schinus molle,9/7/02,-122.40046093500,37.73943712280
15626,Quercus agrifolia,9/7/02,-122.39492973400,37.73634132720
16085,Populus nigra 'Italica',9/7/02,-122.40046093500,37.73943712280
16382,Ulmus parvifolia,9/7/02,-122.39425963300,37.72825795530
16398,Ulmus parvifolia,9/7/02,-122.39425963300,37.72825795530
16408,Ulmus parvifolia,9/7/02,-122.39425963300,37.72825795530
16418,Quercus agrifolia,9/7/02,-122.39492973400,37.73634132720
16816,Quercus agrifolia,9/7/02,-122.39492973400,37.73634132720
16857,Callistemon 'Violaceus',9/7/02,-122.39371073500,37.72701797730
17208,Ulmus parvifolia,9/7/02,-122.39425963300,37.72825795530
17601,Sequoia sempervirens 'Los Altos',9/7/02,-122.40046093500,37.73943712280
17602,Crataegus phaenopyrum,9/7/02,-122.39046850700,37.72824882810
17944,Crataegus phaenopyrum,9/7/02,-122.39046850700,37.72824882810
17945,Ceanothus 'Ray Hartman',9/7/02,-122.39371073500,37.72701797730
18265,Olea europaea 'Majestic Beauty',9/7/02,-122.40154539300,37.72677562350
18672,Lagunaria patersonii,9/7/02,-122.39731896700,37.72751992940
18677,Pittosporum crassifolium,9/7/02,-122.39378825500,37.73435498200
18717,Jacaranda mimosifolia,9/7/02,-122.39209460300,37.73651915910
35431,Quercus agrifolia,9/7/02,-122.39492973400,37.73634132720
35649,Magnolia grandiflora 'Little Gem',9/7/02,-122.39371073500,37.72701797730
35877,Quercus agrifolia,9/7/02,-122.39492973400,37.73634132720
35885,Populus nigra 'Italica',9/7/02,-122.40046093500,37.73943712280
36345,Ceanothus 'Ray Hartman',9/7/02,-122.39371073500,37.72701797730
38461,Ceanothus 'Ray Hartman',9/7/02,-122.39371073500,37.72701797730
281,Ginkgo biloba 'Autumn Gold',9/28/02,-122.42895197500,37.74194382300
282,Eucalyptus ficifolia,9/28/02,-122.43961878100,37.75527140520
390,Ginkgo biloba 'Autumn Gold',9/28/02,-122.42940709200,37.74863783670
457,Metrosideros excelsus,9/28/02,-122.40194125000,37.74587631810
595,Metrosideros excelsus,9/28/02,-122.40194125000,37.74587631810
596,Metrosideros excelsus,9/28/02,-122.40194125000,37.74587631810
597,Metrosideros excelsus,9/28/02,-122.40194125000,37.74587631810
598,Metrosideros excelsus,9/28/02,-122.40194125000,37.74587631810
599,Metrosideros excelsus,9/28/02,-122.40194125000,37.74587631810
601,Metrosideros excelsus,9/28/02,-122.40194125000,37.74587631810
4159,Tristania laurina 'Elegant',9/28/02,-122.42630542200,37.76498530990
4162,Tristania laurina 'Elegant',9/28/02,-122.42630542200,37.76498530990
4412,Olea europaea 'Wilsoni',9/28/02,-122.41130078000,37.75429716960
4672,Pittosporum undulatum,9/28/02,-122.41630593900,37.75214475110
4673,Tristania laurina 'Elegant',9/28/02,-122.42630542200,37.76498530990
4676,Celtis occidentalis,9/28/02,-122.40861274500,37.75666283080
4679,Pittosporum undulatum,9/28/02,-122.41000259700,37.75912842290
4934,Ulmus parvifolia 'Drake',9/28/02,-122.40757095300,37.75131876070
8433,Metrosideros excelsus,9/28/02,-122.50678173600,37.75773188190
8844,Leptospermum laevigatum,9/28/02,-122.50829971200,37.75653460820
16095,Prunus serrulata 'Kwanzan',9/28/02,-122.46531511900,37.71711979330
16251,Magnolia grandiflora 'St. Mary',9/28/02,-122.41486349400,37.73625722980
16478,Maytenus boaria 'Green Showers',9/28/02,-122.44981506300,37.71939893440
23899,Tristania laurina 'Elegant',9/28/02,-122.41980054400,37.79631425190
28889,Eucalyptus nicholii,9/28/02,-122.42044934500,37.77210718150
32374,Prunus cerasifera 'Krauter Vesuvius',9/28/02,-122.42793744300,37.77145176550
32375,Prunus cerasifera 'Krauter Vesuvius',9/28/02,-122.42806188900,37.77190688180
35904,Rhamnus alaternus,9/28/02,-122.42927790500,37.79113439340
36898,Crataegus phaenopyrum,9/28/02,-122.46545023100,37.72373676930
7212,Prunus cerasifera 'Krauter Vesuvius',10/5/02,-122.38956302600,37.76059574690
9637,Prunus cerasifera 'Krauter Vesuvius',10/5/02,-122.38982968400,37.75788714270
12811,Ficus carica 'Black Mission',10/5/02,-122.40508712700,37.75976896150
12822,Melaleuca linariifolia,10/5/02,-122.39952441400,37.76362439640
13324,Tristania laurina 'Elegant',10/5/02,-122.40208406500,37.75460546800
13696,Acer palmatum 'Bloodgood',10/5/02,-122.40003663300,37.75825574060
13698,Prunus cerasifera 'Krauter Vesuvius',10/5/02,-122.38956302600,37.76059574690
13722,Acer palmatum 'Bloodgood',10/5/02,-122.40003663300,37.75825574060
14136,Acer palmatum 'Bloodgood',10/5/02,-122.40003663300,37.75825574060
14138,Melaleuca linariifolia,10/5/02,-122.39952441400,37.76362439640
14139,Pittosporum undulatum,10/5/02,-122.39609821000,37.75882937770
14145,Lagunaria patersonii,10/5/02,-122.40062935300,37.75322618850
14559,Tristania laurina 'Elegant',10/5/02,-122.40414216800,37.76056214100
14823,Jacaranda mimosifolia,10/5/02,-122.39615273000,37.75936864350
14868,Geijera parviflora,10/5/02,-122.39657821700,37.76345995630
14870,Callistemon viminalis,10/5/02,-122.39827305400,37.76251179570
14872,Olea europaea 'Majestic Beauty',10/5/02,-122.39403792300,37.76278465990
14893,Tristania laurina 'Elegant',10/5/02,-122.39377121900,37.76280504570
15291,Prunus cerasifera 'Krauter Vesuvius',10/5/02,-122.38982968400,37.75788714270
15293,Prunus cerasifera 'Krauter Vesuvius',10/5/02,-122.38956302600,37.76059574690
15305,Melaleuca linariifolia,10/5/02,-122.39952441400,37.76362439640
15684,Prunus serrulata 'Mt. Fuji',10/5/02,-122.39809053300,37.75894197100
16018,Callistemon viminalis,10/5/02,-122.39827305400,37.76251179570
16021,Ginkgo biloba,10/5/02,-122.39559331500,37.76311387830
16413,Arbutus 'Marina',10/5/02,-122.40517921900,37.76111325910
16858,Melaleuca linariifolia,10/5/02,-122.39952441400,37.76362439640
16862,Schinus terebinthifolius,10/5/02,-122.39348958400,37.76114763030
16863,Prunus domestica 'Santa Rosa',10/5/02,-122.40508712700,37.75976896150
17607,Melaleuca linariifolia,10/5/02,-122.39952441400,37.76362439640
18614,Schinus terebinthifolius,10/5/02,-122.40129176000,37.75719142980
27703,Melaleuca linariifolia,10/5/02,-122.39952441400,37.76362439640
28203,Koelreuteria paniculata,10/5/02,-122.39827305400,37.76251179570
29721,Prunus cerasifera 'Krauter Vesuvius',10/5/02,-122.38956302600,37.76059574690
30214,Prunus cerasifera 'Krauter Vesuvius',10/5/02,-122.38956302600,37.76059574690
30217,Olea europaea,10/5/02,-122.40286689200,37.76344217850
30752,Tristania laurina 'Elegant',10/5/02,-122.38977830600,37.76270237910
32682,Melaleuca linariifolia,10/5/02,-122.39952441400,37.76362439640
33688,Olea europaea,10/5/02,-122.40508712700,37.75976896150
36129,Prunus cerasifera 'Krauter Vesuvius',10/5/02,-122.38956302600,37.76059574690
36130,Prunus cerasifera 'Krauter Vesuvius',10/5/02,-122.38956302600,37.76059574690
36343,Olea europaea,10/5/02,-122.40508712700,37.75976896150
36524,Olea europaea,10/5/02,-122.40306600500,37.76016865440
36552,Geijera parviflora,10/5/02,-122.39322409800,37.75903915800
36561,Prunus cerasifera 'Krauter Vesuvius',10/5/02,-122.38956302600,37.76059574690
36571,Lagunaria patersonii,10/5/02,-122.39454678300,37.76525079520
36786,Ginkgo biloba 'Autumn Gold',10/5/02,-122.40079871700,37.75459939570
36796,Lagunaria patersonii,10/5/02,-122.39454678300,37.76525079520
36885,Ginkgo biloba,10/5/02,-122.40067098700,37.75426935090
37474,Malus 'Fuji',10/5/02,-122.40508712700,37.75976896150
37735,Magnolia grandiflora 'St. Mary',10/5/02,-122.39720518800,37.75915530730
37973,Geijera parviflora,10/5/02,-122.39743274700,37.76150674570
37976,Melaleuca linariifolia,10/5/02,-122.39952441400,37.76362439640
38467,Callistemon viminalis,10/5/02,-122.39827305400,37.76251179570
38471,Acacia cognata,10/5/02,-122.39952441400,37.76362439640
39004,Melaleuca linariifolia,10/5/02,-122.39952441400,37.76362439640
39006,Hymenosporum flavum,10/5/02,-122.39426130700,37.76276798920
39013,Prunus cerasifera 'Krauter Vesuvius',10/5/02,-122.40523255200,37.76172363790
13205,Platanus acerfolia 'Bloodgood',10/12/02,-122.41144972200,37.72772976190
13569,Platanus acerfolia 'Bloodgood',10/12/02,-122.41153381900,37.72794118170
13605,Pittosporum crassifolium,10/12/02,-122.40964979600,37.72212726620
14134,Tristania laurina 'Elegant',10/12/02,-122.41401575800,37.72647710790
14135,Magnolia grandiflora 'Majestic Beauty',10/12/02,-122.42077883000,37.72672703040
14556,Pittosporum crassifolium,10/12/02,-122.42159187900,37.72567575710
14557,Pittosporum crassifolium,10/12/02,-122.42159187900,37.72567575710
14797,Platanus acerfolia 'Bloodgood',10/12/02,-122.41139365800,37.72758881570
15242,Olea europaea 'Wilsoni',10/12/02,-122.41199649300,37.73176531850
16025,Lagunaria patersonii,10/12/02,-122.41677996300,37.72952765960
16459,Arbutus 'Marina',10/12/02,-122.40808533000,37.72380788050
17217,Melaleuca linariifolia,10/12/02,-122.41146789400,37.73254162500
17961,Arbutus 'Marina',10/12/02,-122.40456410000,37.72209408030
18671,Prunus cerasifera 'Krauter Vesuvius',10/12/02,-122.40844326200,37.72083895320
28706,Pittosporum crassifolium,10/12/02,-122.42159187900,37.72567575710
31181,Pittosporum crassifolium,10/12/02,-122.42159187900,37.72567575710
31182,Pittosporum crassifolium,10/12/02,-122.42159187900,37.72567575710
31651,Pittosporum crassifolium,10/12/02,-122.42063660600,37.72639398900
33687,Melaleuca styphelioides,10/12/02,-122.40966520400,37.73184828280
35658,Platanus acerfolia 'Bloodgood',10/12/02,-122.41144037800,37.72770627070
35699,Melaleuca quinquenervia,10/12/02,-122.40882489600,37.72629680290
35869,Magnolia grandiflora 'St. Mary',10/12/02,-122.40266346500,37.72516236210
35909,Schinus terebinthifolius,10/12/02,-122.40224703200,37.72160577810
36113,Magnolia grandiflora 'St. Mary',10/12/02,-122.40266346500,37.72516236210
36560,Lagunaria patersonii,10/12/02,-122.41522260900,37.72934513860
37435,Lyonothamnus floribundus,10/12/02,-122.41555920700,37.73013922280
38226,Pyrus kawakamii,10/12/02,-122.40681953600,37.73020203870
39012,Lagunaria patersonii,10/12/02,-122.41522260900,37.72934513860
13313,Olea europaea,10/19/02,-122.39856538700,37.71039978110
16083,Prunus yedoensis 'Akebono',10/19/02,-122.39856538700,37.71039978110
16084,Olea europaea,10/19/02,-122.39856538700,37.71039978110
17952,Prunus serrulata 'Mt. Fuji',10/19/02,-122.39856538700,37.71039978110
36799,Olea europaea,10/19/02,-122.39856538700,37.71039978110
38217,Olea europaea,10/19/02,-122.39856538700,37.71039978110
38230,Olea europaea,10/19/02,-122.39856538700,37.71039978110
28892,Tristania laurina 'Elegant',10/26/02,-122.41597284200,37.77343934630
28894,Tristania laurina 'Elegant',10/26/02,-122.41597284200,37.77343934630
12666,Melaleuca quinquenervia,11/2/02,-122.43467768000,37.75788477210
12812,Schinus terebinthifolius,11/2/02,-122.42823018700,37.75327671160
13332,Ginkgo biloba,11/2/02,-122.43797372300,37.75808388650
13989,Magnolia grandiflora 'St. Mary',11/2/02,-122.43210579400,37.75416679760
15237,Crataegus phaenopyrum,11/2/02,-122.43439204600,37.75205239970
15693,Eriobotrya deflexa,11/2/02,-122.42713150600,37.75732417250
15694,Eriobotrya deflexa,11/2/02,-122.42713150600,37.75732417250
16069,Tristania laurina 'Elegant',11/2/02,-122.43125600500,37.75547644430
16079,Schinus terebinthifolius,11/2/02,-122.43094818500,37.75960682180
16381,Melaleuca quinquenervia,11/2/02,-122.42771604000,37.75534131130
16450,Tristania laurina 'Elegant',11/2/02,-122.43134726600,37.75547051870
16794,Pyrus calleryana 'Aristocrat',11/2/02,-122.43466427300,37.75811931800
17608,Pittosporum undulatum,11/2/02,-122.43126904300,37.75472147150
17947,Ulmus parvifolia 'Drake',11/2/02,-122.43048444000,37.75315345140
18194,Ulmus parvifolia 'Drake',11/2/02,-122.43483886700,37.75886019290
30713,Pyrus calleryana 'Chanticleer',11/2/02,-122.43466427300,37.75811931800
35674,Pyrus kawakamii,11/2/02,-122.42834752300,37.76061191940
36342,Crataegus phaenopyrum,11/2/02,-122.42825152100,37.75643882770
36370,Acacia baileyana,11/2/02,-122.43072740500,37.76234823870
36559,Schinus terebinthifolius,11/2/02,-122.42834752300,37.76061191940
36752,Prunus serrulata 'Kwanzan',11/2/02,-122.43375752000,37.75860930190
36768,Magnolia grandiflora 'Samuel Sommer',11/2/02,-122.43212001600,37.76030258230
37191,Eriobotrya deflexa,11/2/02,-122.42713150600,37.75732417250
37465,Acacia baileyana,11/2/02,-122.43391534900,37.75297570940
37468,Tristania laurina,11/2/02,-122.43184286200,37.75471403680
37603,Tristania laurina 'Elegant',11/2/02,-122.43464330900,37.75290337330
38227,Melaleuca quinquenervia,11/2/02,-122.43465214400,37.75799686360
38472,Ginkgo biloba,11/2/02,-122.43474879200,37.75789543890
38734,Pyrus kawakamii,11/2/02,-122.43357307200,37.75215669770
12719,Arbutus 'Marina',11/9/02,-122.46710595700,37.74084869690
12813,Prunus serrulata 'Kwanzan',11/9/02,-122.46871427400,37.74107981100
12832,Olea europaea 'Wilsoni' multi,11/9/02,-122.46468346100,37.74357180450
12833,Pittosporum crassifolium,11/9/02,-122.47418871600,37.74121966460
12834,Podocarpus gracilior,11/9/02,-122.47219165400,37.73840362820
12836,Pittosporum undulatum,11/9/02,-122.39355012100,37.73177930570
13251,Ginkgo biloba 'Saratoga',11/9/02,-122.40967231500,37.80511976230
13312,Arbutus 'Marina',11/9/02,-122.46568371600,37.74165700400
13608,Tristania laurina 'Elegant',11/9/02,-122.46659632100,37.74165107830
13713,Prunus serrulata 'Kwanzan',11/9/02,-122.39414618500,37.73460031890
13718,Pyrus kawakamii,11/9/02,-122.46699810400,37.74086410500
13975,Acacia melanoxylon,11/9/02,-122.46938865400,37.73668390140
13976,Acacia melanoxylon,11/9/02,-122.46938865400,37.73668390140
13999,Prunus serrulata 'Kwanzan',11/9/02,-122.46543600900,37.74193789640
14059,Leptospermum scoparium 'Ruby Glow',11/9/02,-122.46882686800,37.74081551100
14415,Podocarpus gracilior,11/9/02,-122.46683810200,37.74330206270
14479,Prunus cerasifera 'Krauter Vesuvius',11/9/02,-122.46645172600,37.74218204800
14562,Prunus cerasifera 'Krauter Vesuvius',11/9/02,-122.47347404000,37.74249019980
14804,Prunus cerasifera 'Krauter Vesuvius',11/9/02,-122.46894064700,37.74055121200
14805,Crataegus phaenopyrum,11/9/02,-122.46919902100,37.73983060950
15232,Lagunaria patersonii,11/9/02,-122.46863565000,37.74341964100
15245,Acacia melanoxylon,11/9/02,-122.46890153600,37.73708924030
15294,Acacia melanoxylon,11/9/02,-122.46927013300,37.73678345820
15295,Acacia melanoxylon,11/9/02,-122.46890153600,37.73708924030
15630,Arbutus 'Marina',11/9/02,-122.46850923500,37.73960542200
15631,Pyrus kawakamii,11/9/02,-122.46715692000,37.74072306610
15639,Tristania laurina 'Elegant',11/9/02,-122.46728018200,37.74069343620
15705,Acacia melanoxylon,11/9/02,-122.46878301600,37.73718642640
15706,Acacia melanoxylon,11/9/02,-122.46890153600,37.73708924030
16012,Magnolia grandiflora 'St. Mary',11/9/02,-122.46488133500,37.74271657350
16062,Pittosporum undulatum,11/9/02,-122.39355012100,37.73177930570
16412,Tristania laurina 'Elegant',11/9/02,-122.46656076400,37.74173759760
16449,Olea europaea 'Wilsoni',11/9/02,-122.46944672800,37.74143892740
16465,Podocarpus macrophyllus,11/9/02,-122.47215728200,37.73895830220
16466,Podocarpus gracilior,11/9/02,-122.47211817100,37.73835621960
16467,Podocarpus gracilior,11/9/02,-122.47218098700,37.73826970030
16468,Olea europaea 'Wilsoni',11/9/02,-122.46935665300,37.74144366770
16786,Metrosideros excelsus,11/9/02,-122.46894456900,37.73999039020
17204,Pittosporum undulatum,11/9/02,-122.46854806500,37.73854985530
17590,Tristania laurina,11/9/02,-122.39616102600,37.73601900390
17593,Tristania laurina 'Elegant',11/9/02,-122.46728018200,37.74069343620
17609,Pyrus kawakamii,11/9/02,-122.46707395600,37.74079654790
20714,Melaleuca quinquenervia,11/9/02,-122.47109297200,37.74010913220
27183,Crataegus phaenopyrum,11/9/02,-122.47234098900,37.74080602950
29224,Pittosporum undulatum,11/9/02,-122.46958473800,37.73772080000
29722,Acacia melanoxylon,11/9/02,-122.46927013300,37.73678345820
30215,Acacia melanoxylon,11/9/02,-122.46864671800,37.73728479880
31184,Magnolia grandiflora 'St. Mary',11/9/02,-122.46941946900,37.73974053430
31185,Prunus serrulata 'Kwanzan',11/9/02,-122.46638298500,37.74217493700
31654,Pittosporum undulatum,11/9/02,-122.46643928600,37.74039337830
32684,Pittosporum undulatum,11/9/02,-122.39355012100,37.73177930570
33184,Olea europaea 'Wilsoni' multi,11/9/02,-122.46468346100,37.74357180450
33185,Olea europaea 'Wilsoni' multi,11/9/02,-122.46468346100,37.74357180450
33186,Metrosideros excelsus,11/9/02,-122.46468346100,37.74357180450
35443,Pittosporum undulatum,11/9/02,-122.39355012100,37.73177930570
35447,Tristania laurina 'Elegant',11/9/02,-122.46656076400,37.74173759760
35679,Pyrus kawakamii,11/9/02,-122.46707395600,37.74079654790
35688,Arbutus 'Marina',11/9/02,-122.46905442700,37.74027743050
35878,Olea europaea 'Wilsoni' multi,11/9/02,-122.46468346100,37.74357180450
35896,Pyrus kawakamii,11/9/02,-122.46723277300,37.74065550900
36348,Lagunaria patersonii,11/9/02,-122.46863565000,37.74341964100
36783,Arbutus 'Marina',11/9/02,-122.46699810400,37.74307450370
36963,Leptospermum laevigatum,11/9/02,-122.46969917600,37.74147922420
36987,Arbutus 'Marina',11/9/02,-122.46663925600,37.74137061220
36992,Acacia melanoxylon,11/9/02,-122.46878301600,37.73718642640
37202,Tristania laurina 'Elegant',11/9/02,-122.46912198300,37.74206589780
